OldId,GeneId
8380,6787
8381,341676
8385,653166
8393,9596
8397,391013
8413,2317
8414,346007
8421,9033
8423,10120
8426,9218
8430,7073
8432,6335
8441,9242
8457,391257
8461,8626
8465,6790
8475,DISCONTINUED
8485,9497
8494,140913
8523,11001
8524,160851
8561,6569
8571,9156
8579,144124
8584,219445
8589,26668
8592,338674
8593,8594
8597,120776
8598,8384
8599,8384
8610,6692
8619,5394
8627,23581
8628,DISCONTINUED
8640,26025
8652,5495
8656,3756
8657,8999
8670,1770
8679,201625
8680,374462
8684,5016
8695,8554
8696,3547
8699,64976
8709,1770
8716,8671
8719,8701
8730,23136
8734,64319
8750,DISCONTINUED
8752,DISCONTINUED
8753,DISCONTINUED
8757,255926
8758,DISCONTINUED
8765,8766
8768,2494
8791,DISCONTINUED
8810,6761
8827,DISCONTINUED
8845,10312
8849,1521
8855,51343
8860,8626
8865,9031
8873,151449
8885,10239
8889,7458
8901,57699
8902,131034
8903,221184
8919,388254
8920,100289574
8921,283755
8922,400322
8923,8917
8931,53615
8937,6767
8967,126961
8990,112464
9004,4071
9017,6199
9029,321
9035,3755
9036,3754
9041,9172
9042,29127
9065,10942
9067,51378
9078,9050
9089,9530
9090,11168
9102,1841
9105,8404
9106,5062
9109,9098
9115,4606
9116,4604
9137,5612
9142,DISCONTINUED
9151,1175
9155,1117
9160,6992
9161,1175
9164,2906
9165,9167
9171,11185
9174,4104
9176,10999
9178,86
9186,10049
9190,2107
9192,2250
9193,5832
9195,9897
9198,DISCONTINUED
9199,201562
9216,9217
9224,9266
9225,83605
9226,11235
9233,7760
9234,84891
9237,10294
9243,4677
9250,9051
9257,665
9264,5863
9272,4259
9279,DISCONTINUED
9280,DISCONTINUED
9281,DISCONTINUED
9291,84634
9305,5366
9307,283698
9316,6470
9323,221037
9327,5469
9335,7321
9336,11251
9345,80895
9346,5116
9347,2834
9357,7433
9359,8894
9387,9545
9393,5433
9396,7361
9405,57016
9408,10505
9417,8189
9418,1645
9428,10308
9433,26614
9434,26614
9449,185
9471,199
9483,11250
9484,11251
9485,55014
9490,25814
9492,1644
9503,653067
9504,139793
9505,203569
9511,1213
9523,81618
9539,5625
9544,10886
9549,6902
9558,114548
9561,9562
9565,55809
9571,392255
9574,83959
9579,8476
9593,DISCONTINUED
9594,DISCONTINUED
9598,102723547
9602,889
9606,8666
9608,109
9613,81669
9614,9590
9621,51741
9624,9289
9634,8842
9642,473
9660,23450
9661,23450
9664,577
9676,5909
9680,8021
9691,988
9707,80184
9713,10749
9714,55619
9740,4077
9756,4849
9763,8019
9769,2887
9773,8284
9795,399979
9799,9220
9800,1718
9803,6046
9809,116986
9822,23768
9835,10808
9838,8916
9845,80003
9850,4154
9864,10787
9872,65125
9876,8476
9888,10694
9893,259217
9916,51363
9930,10007
9932,9993
9944,6320
9952,DISCONTINUED
9954,DISCONTINUED
9974,148738
9977,9843
9979,221491
9981,DISCONTINUED
9983,5923
9998,10309
9999,54363
10012,10935
10027,11280
10028,359791
10030,DISCONTINUED
10032,352887
10035,2257
10037,2305
10041,10042
10065,642585
10070,10071
10074,26284
10080,57194
10088,4846
10091,10755
10104,9941
10115,221472
10119,27329
10122,7369
10132,25820
10145,3460
10173,7767
10177,57187
10182,375612
10183,375612
10185,340596
10191,9013
10192,27030
10222,23683
10258,8839
10259,9963
10264,1107
10271,5813
10275,8187
10292,55534
10303,10128
10304,92399
10310,5366
10315,55915
10323,8935
10339,337874
10348,79963
10353,645292
10358,392428
10359,100130233
10364,644253
10366,3268
10372,5981
10373,486
10374,4121
10375,9388
10377,7846
10378,3550
10387,10273
10405,10178
10414,51747
10416,22974
10429,5901
10431,100652748
10433,10516
10441,4850
10442,3995
10448,10362
10453,23532
10470,DISCONTINUED
10496,10938
10502,57556
10503,54437
10504,57715
10506,DISCONTINUED
10508,54910
10510,64218
10511,223117
10515,30008
10530,27122
10532,148022
10543,4739
10545,7520
10546,10220
10571,11039
10582,10142
10583,143
10593,10051
10596,DISCONTINUED
10601,171017
10604,84991
10619,10336
10624,7773
10638,DISCONTINUED
10646,25788
10649,71
10662,5441
10676,11183
10679,6452
10680,11146
10684,7225
10685,81
10689,9862
10696,291
10697,440359
10698,139163
10700,27233
10719,8539
10722,3312
10727,2335
10729,442240
10731,146691
10754,388743
10756,10758
10757,10758
10759,DISCONTINUED
10760,23641
10764,2204
10770,26227
10779,9310
10784,51292
10792,6768
10796,7542
10805,645313
10812,65268
10832,4872
10839,51232
10843,377677
10851,DISCONTINUED
10852,DISCONTINUED
10853,644777
10854,642840
10860,7162
10862,6512
10872,6870
10883,55697
10889,57381
10896,DISCONTINUED
10909,11165
10918,2739
10925,4123
10931,9499
10932,9445
10937,3705
10958,9491
10967,5569
10968,23595
10976,1950
10977,146057
10995,2833
10996,140679
10997,28965
11002,376497
11003,50807
11008,64714
11028,DISCONTINUED
11032,11093
11038,1998
11048,9506
11050,7091
11053,57142
11058,83737
11071,374868
11084,922
11087,DISCONTINUED
11088,DISCONTINUED
11089,646479
11090,DISCONTINUED
11106,93166
11109,7799
11110,639
11111,10984
11114,83992
11115,136991
11121,84254
11125,27035
11134,339669
11139,8997
11150,51166
11195,10061
11203,DISCONTINUED
11204,11223
11205,DISCONTINUED
11206,DISCONTINUED
11207,DISCONTINUED
11208,11209
11210,11209
11217,445815
11220,11277
11225,28988
11229,6045
11233,8434
11239,7273
11241,DISCONTINUED
11246,51809
11256,55503
11263,10210
11265,3514
11268,10516
11271,143
11310,10687
11312,11311
11324,51433
11327,6814
22804,5303
22805,64375
22810,3798
22812,100129080
22819,372
22825,10439
22830,85446
22831,3751
22833,DISCONTINUED
22840,89795
22842,2744
22851,116987
22855,23660
22857,7468
22860,8036
22867,54726
22886,6683
22892,117178
22896,51603
22910,10531
22912,9238
22922,9330
22923,9328
22939,284119
22940,55163
22942,10998
22946,8644
22951,55907
22956,286101
22957,90987
22958,58500
22959,DISCONTINUED
22960,57209
22961,DISCONTINUED
22962,DISCONTINUED
22963,DISCONTINUED
22964,DISCONTINUED
22965,DISCONTINUED
22966,DISCONTINUED
22967,DISCONTINUED
22968,DISCONTINUED
22972,DISCONTINUED
22975,51430
22988,9515
22991,10767
23000,253959
23003,23544
23004,285600
23006,8455
23009,55832
23010,745
23018,283638
23021,9736
23027,440026
23044,10940
23045,285527
23050,51592
23055,26278
23056,643314
23058,200576
23068,7093
23069,66008
23073,8497
23079,83660
23083,815
23084,6543
23088,84059
23100,285596
23103,9379
23104,51585
23106,51755
23110,7837
23115,9256
23121,84726
23123,23499
23124,375056
23128,261734
23134,7461
23146,56171
23147,7840
23153,20
23156,51421
23159,23160
23182,54861
23183,23469
23188,5362
23202,23203
23206,114088
23222,4651
23226,22990
23227,375449
23238,4642
23249,221981
23257,27185
23260,2036
23267,51780
23273,158471
23278,116984
23280,440073
23282,221395
23285,284697
23289,57553
23290,116985
23292,157680
23296,1540
23297,7094
23298,200424
23311,253725
23319,27445
23320,112
23323,204851
23330,51366
23337,80205
23340,154796
23342,10014
23343,109
23346,4591
23356,283450
23364,84162
23372,50649
23374,10116
23375,10724
23377,9529
23388,55818
23391,23654
23393,171023
23402,8481
23407,379
23419,26279
23422,827
23425,23544
23427,3609
23441,8694
23442,80208
23444,79726
23445,10859
23447,DISCONTINUED
23448,DISCONTINUED
23449,DISCONTINUED
23453,10848
23454,55324
23455,89845
23458,340273
23465,79068
23470,6661
23472,57634
23477,22974
23482,213
23485,51493
23486,213
23487,8403
23488,6665
23489,6665
23490,11166
23494,670
23496,5068
23497,5891
23501,9508
23502,5198
23525,11176
23535,DISCONTINUED
23537,1361
23561,10899
23565,5777
23570,90480
23571,149708
23572,DISCONTINUED
23573,84883
23575,10912
23577,26701
23578,553115
23579,284366
23599,25825
23602,57175
23611,5228
23618,222052
23622,799
23628,374462
23631,26523
23638,29851
23651,133746
23652,23129
23653,5365
23655,91584
23656,9949
23661,391627
23662,3035
23663,219699
23664,90249
23665,140739
23669,25809
23672,84930
23674,80701
23675,6253
23680,84140
23681,375298
23684,79954
23685,DISCONTINUED
23686,51406
23687,137492
23688,6391
23689,80003
23690,22990
23692,91663
23693,80258
23695,116442
23696,DISCONTINUED
23697,DISCONTINUED
23698,2182
23699,DISCONTINUED
23700,DISCONTINUED
23701,22995
23702,55755
23703,8792
23707,DISCONTINUED
23709,DISCONTINUED
23711,51661
23712,11078
23714,51603
23715,389207
23716,5962
23717,65217
23718,1690
23720,DISCONTINUED
23721,79977
23722,5978
23724,6495
23725,4646
23726,71
23727,DISCONTINUED
23728,23582
23730,54942
23733,84909
23734,219285
23735,54809
23736,643749
23737,10758
23740,56893
23745,79188
23747,129025
23748,140883
23750,51807
23763,54551
23773,81846
23775,644165
23776,648980
23777,100127952
23778,643159
24143,25943
25765,161
25767,29072
25768,55660
25779,23786
25781,140710
25783,55187
25785,23617
25787,26220
25795,1834
25808,25809
25810,84222
25811,51586
25815,80833
25835,100130418
25838,10580
25846,56650
25848,56654
25856,4088
25857,51564
25860,10565
25863,57507
25866,10393
25867,10943
25868,347918
25869,389662
25872,55816
25877,51447
25881,121665
25882,60496
25883,11117
25887,7145
25889,26512
25892,26608
25899,100131755
25905,284058
25908,10039
25910,157922
25916,23607
25918,51574
25919,57472
25922,66036
25931,80267
25933,81542
25935,26056
25944,51460
25947,63027
25951,50628
25952,50628
25954,140462
25955,161
25958,56905
25964,11173
25965,9425
25967,65010
25968,9883
25969,9883
25971,51594
25982,78987
25985,11177
25986,29994
25990,79791
25991,9223
25993,57509
25995,51626
25997,10758
26004,4189
26006,81488
26008,25827
26014,9990
26016,11253
26021,5861
26023,2687
26026,51752
26028,5364
26029,667
26041,4976
26042,9659
26044,146057
26055,196441
26066,26118
26067,4969
26068,10000
26069,DISCONTINUED
26072,4086
26075,23224
26076,261734
26078,23034
26079,54865
26081,9693
26087,4054
26089,5238
26096,53635
26101,DISCONTINUED
26104,389715
26105,DISCONTINUED
26106,DISCONTINUED
26107,DISCONTINUED
26109,55183
26110,51490
26111,81543
26113,221960
26114,25782
26116,54700
26117,645961
26120,DISCONTINUED
26124,3189
26125,59272
26126,5412
26129,10723
26131,8890
26132,10762
26139,26038
26141,114902
26142,5908
26143,51750
26144,23178
26148,84458
26158,92104
26159,23774
26161,284649
26162,51375
26163,8086
26169,10870
26170,284403
26171,85376
26172,100506243
26174,4616
26176,10381
26177,51259
26178,8390
26179,4992
26180,4992
26181,4992
26182,4992
26183,4992
26185,4992
26186,8387
26187,8388
26208,26211
26209,26211
26210,26211
26213,26212
26214,26212
26215,393046
26216,393046
26217,158131
26218,138883
26221,8220
26222,26220
26236,100505879
26237,DISCONTINUED
26241,26689
26243,8392
26244,8392
26250,138804
26264,4008
26265,80204
26274,53942
26282,84059
26283,145864
26288,50808
26293,23523
26294,23017
26299,54677
26300,DISCONTINUED
26302,56139
26303,56138
26304,56143
26305,56136
26306,56141
26308,56142
26309,56117
26310,401692
26311,401692
26312,401692
26313,401692
26314,401692
26315,401692
26316,390186
26317,390186
26318,390186
26319,26322
26320,26322
26321,26322
26323,26322
26324,26322
26325,26322
26326,26322
26327,26322
26328,26322
26329,26322
26331,26656
26332,26658
26334,26335
26336,26668
26337,26668
26340,401687
26342,8591
26344,8595
26345,8595
26346,8595
26347,8595
26348,8595
26349,8595
26350,8595
26351,8595
26467,6534
26474,401637
26477,8583
26480,26479
26481,26479
26482,401637
26483,401637
26484,401637
26485,401637
26486,401637
26487,401637
26488,401637
26489,26478
26490,8580
26491,8580
26498,26541
26500,63870
26501,23542
26506,54805
26518,26517
26522,51300
26527,9802
26535,283159
26536,79345
26542,442194
26543,401903
26544,401903
26545,341276
26546,283160
26547,283159
26587,23473
26588,80262
26593,283162
26594,390271
26596,389537
26597,390275
26598,390886
26599,390883
26600,390882
26601,125962
26602,8585
26603,346708
26604,392752
26605,10821
26606,442101
26607,401637
26613,401637
26615,26651
26616,390885
26617,26473
26618,402249
26619,10821
26620,391548
26621,391548
26622,391548
26623,390288
26624,8587
26625,8587
26626,9432
26627,26637
26629,402077
26630,375601
26631,10820
26632,8588
26633,81115
26634,253933
26635,389537
26636,26637
26638,391632
26639,81115
26641,375601
26642,375601
26643,26644
26646,26645
26649,391279
26650,341128
26652,390885
26653,26473
26654,125958
26655,162998
26657,26659
26660,26661
26662,390894
26663,390895
26665,26335
26666,390894
26667,390895
26670,390892
26671,390321
26672,135946
26673,390168
26674,219437
26675,392391
26676,441608
26677,390190
26678,219982
26684,390028
26688,124538
26691,119765
26697,392313
26698,392132
26699,346524
26700,442183
26702,127062
26703,391194
26704,388762
26705,442188
26706,442186
26708,442185
26709,442197
26710,135941
26711,202861
26712,26716
26714,442189
26715,7932
26718,135948
26720,120776
26721,442190
26722,442184
26723,441295
26724,401427
26725,442361
26726,346528
26727,219959
26728,158131
26729,158131
26730,125963
26731,392390
26732,392390
26733,254973
26734,254973
26736,26737
26738,392392
26739,26740
26741,347168
26743,4992
26744,26184
26745,26184
26746,347169
26764,8420
26794,26811
26803,94161
26833,26831
26836,26834
26837,26835
26844,109616983
26845,DISCONTINUED
26846,DISCONTINUED
26847,DISCONTINUED
26848,DISCONTINUED
26849,DISCONTINUED
26850,DISCONTINUED
26856,101954273
26857,26863
26862,6060
26867,26865
26868,26864
26975,342909
26976,284349
26977,728773
26979,728773
26981,26986
26997,29803
27001,27124
27003,11277
27011,1123
27021,2304
27024,29931
27066,6323
27073,10783
27088,135152
27104,440275
27105,10411
27108,27430
27110,23741
27114,27004
27116,55504
27117,55806
27119,10733
27126,100130561
27135,7361
27142,50617
27149,55841
27155,53832
27157,6730
27167,252841
27168,DISCONTINUED
27169,DISCONTINUED
27174,442673
27182,DISCONTINUED
27186,27187
27188,255877
27191,392597
27203,26608
27234,2882
27251,DISCONTINUED
27305,6527
27307,DISCONTINUED
27308,DISCONTINUED
27310,9509
27317,57338
27318,8085
27322,6311
27323,93986
27325,8573
27326,51586
27331,3493
27337,10863
27353,94009
27431,8428
27432,64222
27435,51208
27438,100130418
27441,100130717
27444,391104
28216,3507
28217,3505
28218,3503
28219,3502
28220,3501
28221,3500
28222,3498
28223,3497
28224,3495
28225,3494
28226,3493
28228,3493
28229,3493
28230,DISCONTINUED
28233,DISCONTINUED
28235,DISCONTINUED
28236,DISCONTINUED
28237,DISCONTINUED
28302,100287372
28303,100287372
28308,388255
28310,647187
28311,100129631
28319,390531
28321,390530
28322,646379
28323,646370
28324,100287128
28325,388077
28336,3499
28379,DISCONTINUED
28384,57289
28403,28411
28436,89770
28437,57290
28459,28461
28527,6987
28528,6986
28529,6985
28530,6984
28531,6983
28532,6982
28533,6981
28534,6980
28535,6979
28536,6978
28537,6977
28538,6976
28539,6974
28540,6973
28541,6972
28542,6971
28543,6970
28544,6969
28545,6968
28546,6967
28547,6967
28548,6966
28549,6958
28550,6960
28551,6961
28553,6959
28554,6962
28687,6956
28756,100996586
28835,3542
28836,3541
28837,3540
28838,3539
28839,3538
28840,3537
28841,339562
28842,3534
28843,644731
28844,3532
28845,3531
28846,3527
28848,3529
28849,28850
28851,3530
28852,3523
28853,3523
28856,100996600
28857,652873
28860,28861
28868,3525
28944,28299
28945,3514
28953,50943
28961,9567
28963,5880
28967,56833
28975,57496
28979,7529
28980,149986
28993,5170
28994,DISCONTINUED
28995,DISCONTINUED
28997,DISCONTINUED
29000,DISCONTINUED
29001,DISCONTINUED
29002,DISCONTINUED
29003,DISCONTINUED
29004,213
29005,378938
29006,DISCONTINUED
29007,DISCONTINUED
29008,9818
29009,DISCONTINUED
29010,DISCONTINUED
29011,DISCONTINUED
29012,DISCONTINUED
29013,DISCONTINUED
29014,DISCONTINUED
29016,DISCONTINUED
29017,10935
29019,53918
29020,DISCONTINUED
29021,DISCONTINUED
29022,DISCONTINUED
29023,100505593
29024,10640
29025,54989
29026,57038
29027,25898
29029,5511
29030,7018
29031,100292473
29032,DISCONTINUED
29033,DISCONTINUED
29036,79712
29037,DISCONTINUED
29038,DISCONTINUED
29039,10768
29040,DISCONTINUED
29041,DISCONTINUED
29042,DISCONTINUED
29043,10721
29044,DISCONTINUED
29045,100506863
29046,DISCONTINUED
29047,DISCONTINUED
29048,DISCONTINUED
29049,DISCONTINUED
29050,DISCONTINUED
29051,55384
29052,8470
29053,DISCONTINUED
29054,DISCONTINUED
29055,DISCONTINUED
29056,3930
29059,7462
29060,DISCONTINUED
29061,79780
29064,9834
29067,25852
29069,25879
29073,23609
29076,DISCONTINUED
29077,53827
29084,9419
29096,83658
29111,170679
29112,170680
29120,DISCONTINUED
29129,6866
29759,5521
29762,200316
29772,647081
29773,100289186
29776,27128
29782,390874
29783,57045
29784,26585
29786,DISCONTINUED
29787,54471
29788,84271
29790,26088
29791,23761
29792,DISCONTINUED
29793,55000
29794,84164
29795,91179
29838,23761
29839,94009
29840,27351
29852,3992
29853,8910
29854,2494
29891,8682
29892,DISCONTINUED
29897,4199
29898,9637
29900,DISCONTINUED
29905,55109
29908,DISCONTINUED
29910,3651
29912,10630
29913,84726
29917,1154
29918,23192
29921,94104
29932,DISCONTINUED
29936,3770
29938,6432
29939,30009
29955,6945
29961,2246
29962,80205
29963,29761
29971,29966
29972,29895
29973,28850
29975,23774
29976,2571
29977,139735
29981,50485
29983,84148
29987,23640
29996,8859
30002,8386
30013,729659
30015,51278
30063,149461
30828,167691
30830,23493
30831,10335
30969,55859
43846,7040
43848,26085
43850,442721
49852,9370
49853,162979
49857,115426
49858,29128
49859,51458
49862,84916
50483,4638
50519,84812
50520,113026
50521,7827
50602,254552
50603,283927
50605,653437
50606,DISCONTINUED
50607,DISCONTINUED
50609,112885
50610,23313
50611,55007
50620,29119
50623,79258
50625,57110
50627,140738
50629,85414
50630,261729
50633,85414
50634,9066
50635,85414
50637,DISCONTINUED
50638,DISCONTINUED
50641,29855
50642,8897
50648,3492
50653,1520
50656,5599
50657,5601
50660,361
50667,653509
50695,6777
50698,2209
50710,6441
50711,2900
50712,3221
50713,6277
50714,3233
50803,11170
50806,2736
50811,245
50815,57448
50816,57447
50818,112476
50819,3549
50820,23314
50821,9049
50822,2625
50824,2303
50825,4627
50826,6469
50827,114548
50828,3028
50841,3534
50845,55057
50847,161253
50857,2957
50860,51192
50867,53916
50946,90
50949,6774
50950,4627
50953,7021
50954,64240
50955,56623
50956,199713
50957,219844
50958,1075
50959,57152
50961,57192
50962,11005
50965,170302
50967,7827
50969,1421
50972,5621
50973,2778
50974,617
50977,2571
50978,8626
50980,2048
50981,7273
50983,255738
50984,9150
50985,3508
50988,7072
50990,126410
50991,51099
50992,126410
51007,53918
51017,65003
51033,2260
51034,3111
51036,5915
51037,4750
51038,DISCONTINUED
51039,DISCONTINUED
51040,53615
51041,DISCONTINUED
51044,9612
51045,DISCONTINUED
51047,DISCONTINUED
51048,27122
51049,3480
51051,54035
51055,25961
51064,373156
51080,29927
51089,712
51113,64834
51120,10179
51137,22820
51139,9879
51140,10890
51153,149986
51158,56034
51159,389136
51165,29763
51169,DISCONTINUED
51173,22807
51178,10110
51180,1007
51183,10777
51189,93974
51190,DISCONTINUED
51197,10826
51210,131601
51211,9564
51212,DISCONTINUED
51215,DISCONTINUED
51216,DISCONTINUED
51217,DISCONTINUED
51219,4771
51220,22864
51221,DISCONTINUED
51223,56649
51229,DISCONTINUED
51235,252839
51238,51272
51240,94101
51242,94103
51243,84939
51245,27086
51254,55739
51261,55182
51262,11237
51269,258
51273,DISCONTINUED
51288,DISCONTINUED
51323,27242
51325,94104
51328,DISCONTINUED
51331,10884
51336,DISCONTINUED
51342,9158
51344,3804
51345,8898
51346,7216
51349,4802
51353,3107
51354,387590
51355,9750
51356,6563
51357,7799
51358,5468
51369,23047
51370,51393
51376,9439
51381,9562
51383,1268
51387,5719
51391,9894
51392,9033
51394,9373
51395,6007
51396,51513
51401,5915
51402,100506164
51403,4326
51404,10894
51405,8554
51407,3196
51408,10422
51410,7223
51413,49860
51414,23671
51415,10367
51416,10681
51417,9585
51418,9904
51419,9039
51420,5082
51423,2658
51424,22872
51425,24150
51431,9173
51432,189
51436,11199
51437,50939
51443,50939
51445,10766
51446,9127
51448,2542
51452,11218
51453,10254
51456,22953
51457,4928
51459,9569
51461,51752
51462,23524
51464,5625
51467,7018
51468,1063
51469,DISCONTINUED
51470,54952
51476,56344
51482,11277
51483,9205
51484,1540
51485,51496
51486,51276
51487,9306
51488,50852
51489,10625
51492,23635
51494,51602
51498,4848
51500,25764
51502,10055
51505,51465
51508,51654
51509,56650
51511,51501
51515,1315
51516,10753
51518,51491
51519,25865
51521,4088
51525,51535
51532,51759
51536,29098
51539,55709
51541,22858
51543,327
51544,51179
51546,1901
51549,2121
51551,23636
51553,7430
51556,6926
51558,27005
51563,11335
51565,2826
51568,6540
51570,84146
51572,1974
51576,9179
51577,51752
51578,6880
51579,23019
51580,3516
51583,27122
51584,699
51587,10597
51589,10106
51590,9669
51591,8805
51595,7769
51597,8140
51598,4254
51600,7041
51607,51463
51609,25980
51610,51389
51612,51510
51613,51673
51615,26191
51618,815
51620,2029
51623,26100
51624,26135
51625,51631
51627,23787
51628,51451
51630,51377
51632,51465
51636,25979
51638,51390
51640,25996
51641,51491
51644,22818
51648,22921
51653,23022
51656,51374
51658,2643
51662,23256
51664,1315
51670,10404
51671,5719
51672,10229
51674,55968
51675,51588
51677,9344
51679,2744
51680,334
51681,23256
51682,8458
51683,10982
51685,326626
51687,23272
51688,6006
51689,10365
51694,9325
51695,80781
51697,11253
51698,6007
51707,11215
51708,8644
51709,5550
51711,7559
51712,7561
51713,10365
51717,11278
51718,23582
51721,10131
51722,51411
51723,5537
51724,2813
51730,51552
51731,10782
51732,10782
51736,10002
51737,28231
51739,10529
51740,51513
51743,9465
51745,1361
51746,11172
51748,23542
51749,6623
51753,23671
51756,10407
51757,29079
51758,9442
51766,27036
51767,51150
51769,29893
51770,8803
51771,56647
51772,1813
51774,25859
51775,2778
51777,10746
51779,34
51781,11054
51782,11054
51783,11054
51784,51776
51785,5999
51803,26290
53337,56062
53348,51778
53350,54904
53351,50966
53352,7462
53359,3664
53360,4613
53361,23706
53362,10479
53363,26119
53364,8893
53365,23209
53367,6262
53370,135656
53384,DISCONTINUED
53385,DISCONTINUED
53386,DISCONTINUED
53387,DISCONTINUED
53388,DISCONTINUED
53389,DISCONTINUED
53390,DISCONTINUED
53391,DISCONTINUED
53392,DISCONTINUED
53393,DISCONTINUED
53394,DISCONTINUED
53395,DISCONTINUED
53396,280636
53397,DISCONTINUED
53398,DISCONTINUED
53399,DISCONTINUED
53401,DISCONTINUED
53402,DISCONTINUED
53403,79748
53406,8074
53408,375611
53587,DISCONTINUED
53588,DISCONTINUED
53589,478
